"x"	"family"	"x.1"	"TRY30_Family.y"	"TRY30_PhylogeneticGroup.y"	"PlantGrowth.y"	"LeafCompoundness.y"	"Woody"	"LeafType.new.y"	"leafPT.new.y"	"group"	"ID"	"P50"	"slope"	"TLP"	"Ks"	"Ks_area"	"Kl_xy"	"Kl_area"	"LS"	"HSM50"	"P50_l"	"slope_O"	"WD"	"leafN"	"leafNa"	"GR"	"Hmax"	"LMA"	"AI"	"MAT"	"MaxTm"	"VariableT"	"TdriestQ"	"TwarmestQ"	"MAP"	"PwetestM"	"PdriestM"	"PwetestQ"	"PdriestQ"	"PwarmestQ"	"Ks_Hmax"	"LS_Hmax"
"5273"	"Herrania nitida"	"Malvaceae"	"Herrania nitida"	"Sterculiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.430432507	0.131028262	NA	NA	NA	23280.27215	25.74530592	30.99050637	10.97531649	25.95126585	26.40274264	2942.196203	350.5	135.0379747	991.7531646	459.2721519	586.6012658	NA	NA
"5274"	"Herrania purpurea"	"Malvaceae"	"Herrania purpurea"	"Sterculiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.395	3.064791809	0.966983846	0.774727168	9.31	4.054216771	17186.5567	25.57164948	30.72938141	10.1061855	25.73762888	26.5064433	2842.664948	421.1752577	62.56185567	1083.510309	243.757732	533.4793814	NA	NA
"5275"	"Heteromeles arbutifolia"	"Rosaceae"	"Heteromeles arbutifolia"	NA	"Angiosperm"	NA	NA	"woody"	"broadleaf"	"evergreen"	"BE"	1	1.7227665977411	2.972975286	1.33500106673234	0.425267735	NA	NA	3.0301337	-1.203972804	1.43	-2.585	19.805	0.615	2.397895273	0.991398204	NA	10	5.178773406	3242.332676	15.89596277	27.9250493	23.99633463	20.40109577	21.1441431	546.3336621	113.2289612	1.586291913	306.1352728	8.920447074	16.26035503	-1.877317358	1.09861228899405
"5276"	"Heteropanax fragrans"	"Araliaceae"	"Heteropanax fragrans"	"Araliaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	30	NA	10589.10204	22.04379252	31.03877554	19.45510212	17.58197277	26.23571427	1555.285714	296.7142857	16.97959184	789.2653061	70.3877551	617.3673469	NA	NA
"5277"	"Heterophragma sulfureum"	"Bignoniaceae"	"Heterophragma sulfureum"	"Bignoniaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	6963	25.79375002	32.625	14.99999976	23.16249994	28.02083357	1235.25	256.75	4	657	26.5	292.75	NA	NA
"5278"	"Heteropyxis natalensis"	"Myrtaceae"	"Heteropyxis natalensis"	"Myrtaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	10	NA	4659.222222	19.03376736	30.18611112	23.65416664	14.63599536	22.56851851	803.2916667	137.9166667	11.91666667	384.2916667	44.75694444	372.7986111	NA	NA
"5279"	"Heterostemon ellipticus"	"Leguminosae"	"Heterostemon ellipticus"	"Fabaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57261223	NA	NA	NA	NA	22860.15789	26.24155701	31.43552612	10.71184188	26.19210523	26.61776314	2892.355263	336.5394737	157.3552632	947.6447368	509.2894737	616.3421053	NA	NA
"5280"	"Heterostemon mimosoides"	"Leguminosae"	"Heterostemon mimosoides"	"Fabaceae"	"Angiosperm"	"shrub/tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	21151.85263	26.48864034	31.90684217	11.18368426	26.80157894	27.09359646	2861.631579	371.6631579	120.9105263	1042.115789	416.3789474	479.5578947	NA	NA
"5281"	"Heterotrichum cymosum"	"Melastomataceae"	"Heterotrichum cymosum"	"Melastomataceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	2.957511061	-0.356674944	NA	4.57	NA	12174.91667	23.28645829	29.55833324	12.80000003	21.65277765	24.81805563	2054.416667	242.25	84.58333333	684.4166667	299.4166667	571.75	NA	NA
"5282"	"Hevea brasiliensis"	"Euphorbiaceae"	"Hevea brasiliensis"	"Euphorbiaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"drought"	"BD"	1	0.539413080617903	3.706842154	0.746687947487975	1.280933845	NA	1.406096988	NA	NA	NA	NA	40.98	0.485	3.258865473	0.951657876	NA	40	NA	14506.44158	24.90230145	31.7075872	14.17678296	24.25556397	26.05257966	2157.172989	341.3884674	50.10622155	925.5751138	184.0880121	498.7101669	-2.407945609	NA
"5283"	"Hevea guianensis"	"Euphorbiaceae"	"Hevea guianensis"	"Euphorbiaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	3.152094791	0.488580015	NA	56	NA	19555.05122	25.71558092	31.31492199	11.51314026	25.7315145	26.31488494	2571.57461	330.6481069	111.7572383	927.247216	374.518931	523.8819599	NA	NA
"5284"	"Hevea microphylla"	"Euphorbiaceae"	"Hevea microphylla"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	17398.54545	26.35037872	32.29999993	12.25454547	26.22272721	26.85606043	2416.454545	343.0909091	109.3636364	940.4545455	352.7272727	497.6363636	NA	NA
"5285"	"Hevea nitida"	"Euphorbiaceae"	"Hevea nitida"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	2.63188884	0.920282753	NA	27	5.19799967	21675.67241	26.25304115	31.46034479	11.08505758	26.53697315	26.99003822	2781.522989	333.0287356	112.7011494	937.9137931	406.7126437	512.2413793	NA	NA
"5286"	"Hevea pauciflora"	"Euphorbiaceae"	"Hevea pauciflora"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	2.785628336	0.672944473	NA	20	4.831109825	20935.30769	26.37709566	31.83372779	11.31775148	26.59654835	26.98027614	2817.106509	362.7928994	127.5384615	1014.272189	430.3254438	515.7218935	NA	NA
"5287"	"Hevea spruceana"	"Euphorbiaceae"	"Hevea spruceana"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	18060.1	26.42791665	31.86857147	10.75000022	26.55190475	26.97809524	2388.785714	321.5285714	84.97142857	909.6857143	287.6714286	446.1	NA	NA
"5288"	"Hexalobus crispiflorus"	"Annonaceae"	"Hexalobus crispiflorus"	"Annonaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	12939	25.74943033	31.4792968	12.8058594	25.08229164	27.19095049	1681.128906	307.9726563	9.5078125	749.2460938	52.97265625	434.40625	NA	NA
"5289"	"Hexalobus monopetalus"	"Annonaceae"	"Hexalobus monopetalus"	"Annonaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	3.236322738	NA	NA	9	NA	5641.661117	25.87771792	34.16924578	18.36121445	25.03973227	28.49859617	1101.177277	244.7130264	3.179236043	650.8129285	15.03428012	171.5112635	NA	NA
"5290"	"Heywoodia lucens"	"Phyllanthaceae"	"Heywoodia lucens"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	25	NA	5929.090909	20.00776519	28.94545468	18.10909104	17.21590906	22.57878798	930.4090909	145	19.59090909	386.0909091	75.27272727	348.8636364	NA	NA
"5291"	"Hibbertia bracteata"	"Dilleniaceae"	"Hibbertia bracteata"	NA	"Angiosperm"	NA	NA	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.317473705	0.135404637	NA	1.3	4.701389044	7584.885127	16.6128023	26.16529625	20.17025393	12.36195083	21.24756146	1154.750907	142.6952842	53.86457074	414.0386941	183.0592503	364.0979444	NA	NA
"5292"	"Hibbertia obtusifolia"	"Dilleniaceae"	"Hibbertia obtusifolia"	NA	"Angiosperm"	NA	NA	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	0.285178942233662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5739.528024	14.03653338	25.63779058	24.6370654	12.22160059	19.96553259	858.6102338	106.2197899	45.643714	283.1222636	155.9189427	242.4908844	NA	NA
"5293"	"Hibiscus arnottianus"	"Malvaceae"	"Hibiscus arnottianus"	"Malvaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.122364924	0.636576829	NA	NA	NA	10976.05882	20.1262255	27.30588223	14.49999982	21.37352947	23.00490197	1825.823529	289	63.76470588	693	253.4117647	315	NA	NA
"5294"	"Hibiscus elatus"	"Malvaceae"	"Hibiscus elatus"	"Malvaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5295"	"Hibiscus lasiococcus"	"Malvaceae"	"Hibiscus lasiococcus"	"Malvaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	12118.78571	20.93288692	29.26071426	17.58214297	18.73630947	23.5565477	1895.821429	329.7142857	49.14285714	920.1428571	176.2857143	875.2857143	NA	NA
"5296"	"Hibiscus macrophyllus"	"Malvaceae"	"Hibiscus macrophyllus"	"Malvaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.375	0.698134722	-2.525728644	NA	9	NA	12952.35294	24.53848034	31.03529414	14.11764706	23.02058812	26.2725489	2038.941176	352.9411765	50	928.9411765	179.5882353	561.0588235	NA	NA
"5297"	"Hibiscus syriacus"	"Malvaceae"	"Hibiscus syriacus"	"Malvaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.223143551	4	NA	9294.672431	13.30410521	27.89867754	30.27644967	7.527382163	22.35812989	1118.187691	147.5671414	53.46998983	398.6332655	182.1103764	347.3484232	NA	NA
"5298"	"Hibiscus tiliaceus"	"Malvaceae"	"Hibiscus tiliaceus"	NA	"Angiosperm"	NA	NA	"woody"	"Broadleaf"	"Evergreen"	"BE"	1	1.00795792039998	NA	0.940007258491471	NA	NA	NA	NA	NA	NA	NA	NA	0.44	3.218875825	NA	NA	10	4.95088529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5299"	"Hieronyma alchorneoides"	"Phyllanthaceae"	"Hieronyma alchorneoides"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.615	3.100092289	0.705569701	0.920282753	34.25	4.152534851	17287.87255	24.05785675	30.10272327	12.31023958	23.59426289	25.09351851	2450.526144	345.5337691	80.34313725	931.5043573	286.1503268	564.9389978	NA	NA
"5300"	"Hieronyma asperifolia"	"Phyllanthaceae"	"Hieronyma asperifolia"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645	2.786245049	0.924258902	NA	NA	4.972240906	14198.23077	17.03525642	22.92884607	12.06346146	16.85480773	17.4496795	1635.115385	217.3653846	69.19230769	602.7884615	238.3076923	416.7115385	NA	NA
"5301"	"Hieronyma oblonga"	"Phyllanthaceae"	"Hieronyma oblonga"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555	3.199081198	0.587786665	NA	25	NA	18256.01533	21.61815444	27.42792985	11.83745888	21.51119022	22.45805037	2544.020811	362.230011	74.01204819	970.9123768	277.4556407	523.2738226	NA	NA
"5302"	"Himatanthus articulatus"	"Apocynaceae"	"Himatanthus articulatus"	"Apocynaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545	2.975529566	NA	NA	NA	NA	14786.40968	26.02399865	31.88758055	12.03629027	26.11811829	26.79161288	2241.022581	354.2451613	48.65645161	960.4048387	189.1467742	353.3032258	NA	NA
"5303"	"Himatanthus attenuatus"	"Apocynaceae"	"Himatanthus attenuatus"	"Apocynaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	18001.20812	26.81518613	32.42081199	11.38629417	27.15532998	27.55532992	2523.888325	359.8071066	86.56345178	1006.380711	298.3401015	388.9593909	NA	NA
"5304"	"Himatanthus bracteatus"	"Apocynaceae"	"Himatanthus bracteatus"	"Apocynaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	12231.02913	24.19615695	30.17354371	12.45509714	24.0157767	25.5079288	1780.837379	256.8058252	66.15048544	703.9587379	230.526699	368.8859223	NA	NA
"5305"	"Himatanthus obovatus"	"Apocynaceae"	"Himatanthus obovatus"	"Apocynaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	9305.895833	23.92084297	31.65578703	16.63148152	22.63371912	25.1917824	1449.791667	255.3125	14.22453704	705.3101852	53.97453704	401.6157407	NA	NA
"5306"	"Himatanthus sucuuba"	"Apocynaceae"	"Himatanthus sucuuba"	"Apocynaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	3.269378807	0.2390169	NA	30	NA	16900.84012	25.23748787	31.60784874	13.39069753	24.57601743	25.98362399	2303.802326	322.0726744	76.31104651	900.0523256	260.5232558	561.2296512	NA	NA
"5307"	"Hippobromus pauciflorus"	"Sapindaceae"	"Hippobromus pauciflorus"	"Sapindaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.055415276	0.617884696	NA	NA	NA	4784.254658	18.69725671	29.21739128	21.44906829	15.18105589	22.14389231	788.3602484	113.7080745	21.61490683	320.4534161	75.8757764	311.0869565	NA	NA
"5308"	"Hippocrepis balearica"	"Leguminosae"	"Hippocrepis balearica"	"Fabaceae"	"Angiosperm"	"shrub"	"compound"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	4312.940299	15.59863184	28.09701495	24.44626868	22.7771144	22.98407959	617.8656716	89.98507463	9.492537313	239.7462687	55.95522388	82.31343284	NA	NA
"5309"	"Hippocrepis emerus"	"Leguminosae"	"Hippocrepis emerus"	"Fabaceae"	"Angiosperm"	"shrub"	"compound"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.747855659	NA	NA	2	3.401530659	8069.579328	10.50717647	23.22914139	26.01915538	11.90322368	18.55070774	859.8632758	104.1908539	42.26924872	281.0244984	152.6628558	184.9577695	NA	NA
"5310"	"Hippocrepis squamata"	"Leguminosae"	"Hippocrepis squamata"	"Fabaceae"	"Angiosperm"	"shrub"	"compound"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	2747.68	13.92545454	29.22290906	30.82363634	22.7272727	22.85757574	433.0290909	55.68727273	9.930909091	150.3672727	49.12	52.90545455	NA	NA
"5311"	"Hippomane mancinella"	"Euphorbiaceae"	"Hippomane mancinella"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	11.89	NA	6733.540541	25.85111204	32.18006759	12.63445954	24.7831081	27.57376123	1264.614865	241.9560811	18.23986486	618.9256757	69.34121622	380.9459459	NA	NA
"5312"	"Hippotis albiflora"	"Rubiaceae"	"Hippotis albiflora"	"Rubiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	21407.23596	22.41090823	27.4	10.24719098	22.57116105	22.94981272	2934.089888	403.741573	97.83146067	1093.808989	367.4719101	561.0337079	NA	NA
"5313"	"Hiraea smilacina"	"Malpighiaceae"	"Hiraea smilacina"	NA	"Angiosperm"	NA	NA	"woody"	"Broadleaf"	"Evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	3.415428964	0.31481074	NA	NA	3.73098063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5314"	"Hirtella americana"	"Chrysobalanaceae"	"Hirtella americana"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.755	2.751748056	0.329303747	0.90825856	24.26	4.320151231	13513.50838	25.28688314	31.49581002	12.69134076	25.24208564	26.46815644	2233.385475	355.3296089	44.51117318	930.7011173	172.8156425	473.2569832	NA	NA
"5315"	"Hirtella bicornis"	"Chrysobalanaceae"	"Hirtella bicornis"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865	2.810606789	0.254642218	NA	25	NA	16015.73504	25.72624642	31.83632468	12.34444437	25.76695153	26.45911676	2235.534188	325.2222222	64.5042735	906.1324786	226.6581197	377.4230769	NA	NA
"5316"	"Hirtella bullata"	"Chrysobalanaceae"	"Hirtella bullata"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	16894.57059	25.35210784	31.46176471	12.89058833	24.83539215	26.19294121	2417.835294	346.4529412	79.81176471	969.3176471	280.9411765	538.4764706	NA	NA
"5317"	"Hirtella ciliata"	"Chrysobalanaceae"	"Hirtella ciliata"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	8752.143577	24.73699622	31.43677586	14.10151135	24.63547438	25.94345091	1409.15869	250.3198992	23.16372796	676.2821159	84.0302267	245.8236776	NA	NA
"5318"	"Hirtella davisii"	"Chrysobalanaceae"	"Hirtella davisii"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	13840.34783	25.60054349	31.32608687	11.36521713	25.6971015	26.3391304	2256.130435	374.3478261	43.91304348	978.0434783	177.8695652	339.3043478	NA	NA
"5319"	"Hirtella excelsa"	"Chrysobalanaceae"	"Hirtella excelsa"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.985681938	-0.061875404	NA	NA	4.016383021	16441.06944	25.10474535	31.31944458	13.20138903	24.2407407	25.84884262	2165.708333	311.1944444	61.09722222	869.75	211.2222222	581.9861111	NA	NA
"5320"	"Hirtella glandulosa"	"Chrysobalanaceae"	"Hirtella glandulosa"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	0.636576829071551	NA	NA	NA	NA	NA	NA	NA	NA	0.925	2.674838067	0.415415439	NA	32	4.49088104	9802.484794	23.34249404	30.78318426	15.85724506	22.12012523	24.44305305	1499.969589	256.6243292	16.43828265	709.3864043	64.47942755	387.5116279	NA	NA
"5321"	"Hirtella hebeclada"	"Chrysobalanaceae"	"Hirtella hebeclada"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	2.855895328	0.741937345	NA	24.23	NA	11747.7	21.09708334	29.39500008	16.7950001	18.6291666	23.61916668	1529.7	225.15	51.85	632.45	182.1	517.15	NA	NA
"5322"	"Hirtella pilosissima"	"Chrysobalanaceae"	"Hirtella pilosissima"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	12	NA	19198.79612	25.19704691	31.25145636	12.80388351	24.65614888	25.89644011	2480.009709	328.6116505	92.38834951	924.7184466	311.0776699	619.1262136	NA	NA
"5323"	"Hirtella pimichina"	"Chrysobalanaceae"	"Hirtella pimichina"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	20303	26.46354178	32.11666663	11.79166651	27.00555571	27.22222234	2971.166667	432	79.33333333	1224.833333	301.6666667	354.5833333	NA	NA
"5324"	"Hirtella punctillata"	"Chrysobalanaceae"	"Hirtella punctillata"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.668649772	0.104360015	NA	NA	NA	17707	24.39083335	30.14250002	11.66250007	24.54041664	24.87833333	2483.725	360.325	96.475	1012.875	325.275	442.075	NA	NA
"5325"	"Hirtella racemosa"	"Chrysobalanaceae"	"Hirtella racemosa"	"Chrysobalanaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	2.747591376	-0.040821995	NA	10	NA	14008.57708	25.47469303	31.49467936	12.35929965	25.47778534	26.46002726	2134.985903	342.4984084	45.45475216	928.4206457	169.3342428	383.4834015	NA	NA
"5326"	"Hirtella rugosa"	"Chrysobalanaceae"	"Hirtella rugosa"	"Chrysobalanaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.885	2.445819261	0.086177696	NA	6.1	NA	12273.96154	22.82147434	29.08076947	12.73846179	21.19358972	24.29487175	2027	250.4230769	78.84615385	710.4230769	278.5769231	600.8461538	NA	NA
"5327"	"Hirtella suffulta"	"Chrysobalanaceae"	"Hirtella suffulta"	NA	"Angiosperm"	NA	NA	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	0.518793793415168	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.726544784	0.587786665	NA	15	NA	17146.10526	25.99605266	31.78421051	11.17894745	26.25964921	26.65614043	2427.526316	331.9473684	85.84210526	938.2631579	289.0526316	391.7894737	NA	NA
"5328"	"Hirtella triandra"	"Chrysobalanaceae"	"Hirtella triandra"	"Chrysobalanaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	0.343589704	NA	NA	NA	NA	NA	NA	NA	0.65	2.807593831	0.067658648	0.405465108	26.78	4.060098123	14597.45051	24.30875521	30.38953354	12.49613194	23.78970421	25.45437997	2242.122867	340.6871445	55.50739477	907.1012514	207.4323094	506.559727	-2.944065636	NA
"5329"	"Hirtella tubiflora"	"Chrysobalanaceae"	"Hirtella tubiflora"	"Chrysobalanaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA	20339.83333	23.1672068	28.62592598	10.55185171	23.35370373	23.93858025	3109.444444	443.3333333	70.85185185	1159.092593	302.7592593	576.3888889	NA	NA
"5330"	"Hoheria angustifolia"	"Malvaceae"	"Hoheria angustifolia"	"Malvaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	1.57277392806251	3.600321427	NA	-0.446287103	NA	NA	NA	NA	NA	NA	49.02	NA	NA	NA	NA	15	4.140671377	9623.339623	11.29105346	19.57018869	17.62981133	13.42150945	15.4589937	1102.411321	143.2754717	59.89433962	362.2830189	208.7509434	234.4830189	-3.154337304	NA
"5331"	"Hoheria glabrata"	"Malvaceae"	"Hoheria glabrata"	"Malvaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"drought"	"BT"	1	1.12167756159911	3.030616675	NA	-0.562118918	NA	NA	NA	NA	NA	NA	27.84	0.47	NA	NA	NA	3.5	3.140265424	28429.78176	8.527615941	17.63967262	19.46266561	7.149142638	13.2045921	3077.708885	403.6328917	153.213562	1014.82463	554.4629774	737.5	-1.814881887	NA
